page	styled	simpleFonts	strictRejected	oneByteAccepted	otherRejected	shows	decoded	measured	invalid
484	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
485	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
486	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
487	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
488	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
489	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
490	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
491	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
492	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
493	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
494	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
495	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
496	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
497	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
498	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
499	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
500	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
501	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
502	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
503	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
504	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
505	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	show@239
506	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	show@239
507	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tw@452
508	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
509	true	3	3	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	0	0	0	Tc@452
510	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
511	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tc@452
512	true	1	1	0	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=1	1	0	1	-
513	true	4	4	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=3	0	0	0	Tc@452
514	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
515	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
516	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
517	true	3	3	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
518	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
519	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
520	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
521	true	3	3	1	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
522	true	4	4	2	codespace(<0000> <FFFF>)+twoByteEntry(<0020> <0020>)=2	0	0	0	Tw@452
